id,console-name,product-name,loose-price,cib-price,new-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,asin,epid,gamestop-price,gamestop-trade-price
21238,Odyssey 2,Invaders from Hyperspace,$4.99,$6.00,$8.95,$1.04,$5.19,$1.30,$6.29,$1.90,$9.39,B000F9AD9E,56258437,,
21232,Odyssey 2,K.C. Munchkin!,$1.00,$15.00,$9.99,,$1.99,$3.20,$15.99,$2.00,$9.99,B0015RHALE,56249986,,
21206,Odyssey 2,K.C.'s Krazy Chase!,$5.58,$16.67,$12.95,$1.18,$5.89,$3.60,$17.99,$2.80,$13.99,B00147I5NC,56262469,,
21207,Odyssey 2,Keyboard Creations,$39.00,$21.99,,$16.40,$40.99,$19.20,$47.99,,,,56264459,,
21224,Odyssey 2,Killer Bees,$25.95,$39.95,,$8.10,$26.99,$16.80,$41.99,,,,56247758,,
21202,Odyssey 2,Las Vegas Blackjack,$1.00,$2.99,,,$1.99,$1.00,$4.99,,,,56221534,,
21198,Odyssey 2,Magnavox Odyssey 2 Console,$39.99,,$61.00,$16.80,$41.99,$19.60,$48.99,$25.60,$63.99,,,,
21217,Odyssey 2,Matchmaker/Buzzword/Logix,$14.99,$8.99,,$3.20,$15.99,$3.80,$18.99,,,B002NHVJ8U,56246238,,
21201,Odyssey 2,Math-a-Magic!/Echo!,$6.01,$29.95,,$1.26,$6.29,$9.30,$30.99,,,,56236101,,
21220,Odyssey 2,Monkeyshines!,$2.00,$4.99,$23.94,,$2.09,$1.00,$5.19,$7.50,$24.99,,56246890,,
21235,Odyssey 2,Neutron Star,,$150.00,,,,$63.20,$157.99,,,,56252606,,
21229,Odyssey 2,Nimble Numbers Ned,$29.99,$11.99,$9.99,$9.30,$30.99,$14.80,$36.99,$2.00,$9.99,,56248348,,
21214,Odyssey 2,Out of This World!/Helicopter Rescue!,$2.99,$10.00,$1.26,,$3.09,$2.20,$10.99,,$1.99,B000F9CH8E,56236241,,
21297,Odyssey 2,P.T. Barnum's Acrobats!,$6.50,$20.00,$19.95,$1.36,$6.79,$6.30,$20.99,$6.30,$20.99,B00153ZEVQ,56219944,,
21247,Odyssey 2,Pachinko!,$25.00,$10.00,,$7.80,$25.99,$9.30,$30.99,,,,56262709,,
21223,Odyssey 2,Pick Axe Pete!,$2.99,$11.99,$14.95,,$3.09,$2.60,$12.99,$3.20,$15.99,B000F1X79K,56247490,,
21213,Odyssey 2,Pocket Billiards,$15.99,$5.50,,$3.40,$16.99,$6.30,$20.99,,,,56246435,,
21226,Odyssey 2,Popeye,$41.00,$48.01,$49.99,$17.20,$42.99,$20.00,$49.99,$20.80,$51.99,,56248268,,
21243,Odyssey 2,Power Lords,$49.99,$149.99,$255.00,$20.80,$51.99,$62.80,$156.99,$107.20,$267.99,,56260527,,
21249,Odyssey 2,Q*bert,$12.94,$50.00,$44.99,$2.80,$13.99,$21.20,$52.99,$18.80,$46.99,,56265029,,
21208,Odyssey 2,Quest for the Rings,$7.77,$19.99,$34.00,$1.64,$8.19,$6.30,$20.99,$14.40,$35.99,,56258447,,
21234,Odyssey 2,S.I.D. The Spellbinder,$19.95,$18.00,$49.95,$6.30,$20.99,$7.50,$24.99,$20.80,$51.99,,56252076,,
21212,Odyssey 2,Showdown in 2100 A.D.!,$3.95,$5.00,$2.51,$0.84,$4.19,$1.10,$5.29,,$2.59,B000VGBTL2,56250006,,
21209,Odyssey 2,Smithereens!,$6.95,$21.99,$9.95,$1.46,$7.29,$6.90,$22.99,$2.00,$9.99,,56258547,,
21211,Odyssey 2,Speedway! / Spinout! / Crypto-Logic!,$7.99,$0.99,$4.00,$1.68,$8.39,$2.20,$10.99,$0.80,$4.19,B000ZMZT0Y,56250526,,
21219,Odyssey 2,SubChase!/Armored Encounter!,$0.99,$8.00,,,$1.99,$1.70,$8.39,,,,56246335,,
21236,Odyssey 2,Super Cobra,$19.94,$46.01,,$6.30,$20.99,$19.20,$47.99,,,,56253146,,
21203,Odyssey 2,Take the Money and Run,$8.94,$15.00,,$1.88,$9.39,$3.20,$15.99,,,,56219404,,
21205,Odyssey 2,The Great Wall Street Fortune Hunt,$32.00,$20.00,$119.95,$10.20,$33.99,$16.00,$39.99,$50.40,$125.99,,56264589,,
21240,Odyssey 2,Thunderball!,$5.99,$2.84,$3.14,$1.26,$6.29,$1.60,$7.99,,$3.29,,56258557,,
21248,Odyssey 2,Turtles,$17.99,$40.27,,$3.80,$18.99,$16.80,$41.99,,,,56264609,,
21230,Odyssey 2,Type and Tell,$23.46,$9.94,,$7.50,$24.99,$9.00,$29.99,,,,56248368,,
21210,Odyssey 2,UFO!,$9.49,$8.95,$19.95,$2.00,$9.99,$2.40,$11.99,$6.30,$20.99,,56250536,,
21237,Odyssey 2,Volleyball,$7.04,$9.99,$3.10,$1.48,$7.39,$2.00,$9.99,,$3.29,,56255083,,
21200,Odyssey 2,War of Nerves!,$6.99,$9.99,,$1.46,$7.29,$2.00,$9.99,,,,56236121,,
16133,PAL NES,Aladdin [PAL],$9.40,$199.99,,$1.98,$9.89,$84.00,$209.99,,,,56275475,,
16128,PAL NES,Aussie Rules Footy [PAL],$39.00,$26.00,,$16.40,$40.99,$19.20,$47.99,,,,56263489,,
16131,PAL NES,Banana Prince [PAL],$52.55,$299.99,,$22.00,$54.99,$126.00,$314.99,,,,,,
8593,PAL NES,Beauty and the Beast [PAL],$80.00,$140.00,,$33.60,$83.99,$58.80,$146.99,,,B00004SVNE,4996,,
33636,PAL NES,Blue Shadow [PAL],$31.99,,,$10.20,$33.99,$16.00,$39.99,,,,79268706,,
16135,PAL NES,Championship Rally [PAL],$89.93,,,$37.60,$93.99,$43.60,$108.99,,,,,,
16134,PAL NES,Devil World,$199.99,$99.99,,$84.00,$209.99,$96.80,$241.99,,,,none,,
20424,PAL NES,Family Fun Fitness Stadium Events [PAL],$305.00,$899.00,$1225.00,$128.00,$319.99,$377.60,$943.99,$514.40,$1285.99,,,,
21045,PAL NES,HES Real Player's Pack [PAL],$45.98,$102.51,,$19.20,$47.99,$43.20,$107.99,,,,,,
16172,PAL NES,Hammerin Harry [PAL],$53.19,$448.40,,$22.40,$55.99,$188.40,$470.99,,,,56237105,,
30819,PAL NES,Honey Peach [PAL],$202.51,$86.01,,$85.20,$212.99,$98.40,$245.99,,,,,,
21862,PAL NES,Little Red Hood [PAL],$85.76,$112.50,$235.00,$36.00,$89.99,$47.20,$117.99,$98.80,$246.99,,,,
22049,PAL NES,Little Samson [PAL],$250.00,$251.00,,$105.20,$262.99,$105.60,$263.99,,,,,,
15976,PAL NES,Mr. Gimmick [PAL],$223.47,$1150.00,,$94.00,$234.99,$483.20,$1207.99,,,,56241340,,
16171,PAL NES,Rodland [PAL],$197.73,,,$83.20,$207.99,$96.00,$239.99,,,,,,
10069,PAL NES,Trolls in Crazyland [PAL],$160.00,,,$67.20,$167.99,$77.60,$193.99,,,,5854,,
16293,PAL NES,Ufouria The Saga [PAL],$7.51,$129.95,,$1.58,$7.89,$54.40,$135.99,,,,5642,,
18881,PAL Sega Master System,007 James Bond the Duel,$34.99,$27.99,,$14.80,$36.99,$17.60,$43.99,,,,56252879,,
18752,PAL Sega Master System,4 Pak All Action,,,,,,,,,,,56242864,,
18753,PAL Sega Master System,Ace of Aces,$17.99,$39.99,,$3.80,$18.99,$16.80,$41.99,,,,58176351,,
18755,PAL Sega Master System,Advanced Dungeons & Dragons Heroes of the Lance,$27.36,$40.00,,$8.70,$28.99,$16.80,$41.99,,,,56247088,,
18758,PAL Sega Master System,Air Rescue,$24.99,$29.99,,$7.80,$25.99,$9.30,$30.99,,,,56247192,,
18759,PAL Sega Master System,Aladdin,$4.29,$29.99,,$0.90,$4.49,$9.30,$30.99,,,B000EUTNTK,56273523,,
18767,PAL Sega Master System,Alien 3,$11.16,$39.99,$29.99,$2.40,$11.99,$16.80,$41.99,$9.30,$30.99,,56236058,,
18769,PAL Sega Master System,Alien Storm,$9.99,$20.00,,$2.00,$9.99,$6.30,$20.99,,,,56255713,,
18771,PAL Sega Master System,Andre Agassi Tennis,$6.99,$13.40,$18.95,$1.46,$7.29,$2.80,$13.99,$4.00,$19.99,,56278516,,
18772,PAL Sega Master System,Arcade Smash Hits,$26.99,$29.99,,$8.40,$27.99,$9.30,$30.99,,,,56249755,,
18773,PAL Sega Master System,Ariel the Little Mermaid,$52.00,$11.99,$19.99,$22.00,$54.99,$25.60,$63.99,$6.30,$20.99,,56219014,,
18774,PAL Sega Master System,Assault City,$15.50,$29.99,,$3.20,$15.99,$9.30,$30.99,,,,56245978,,
18776,PAL Sega Master System,Asterix,$24.99,$39.99,,$7.80,$25.99,$16.80,$41.99,,,,56243443,,
18775,PAL Sega Master System,Asterix and the Great Rescue,$9.99,,$2.99,$2.00,$9.99,$2.40,$11.99,,$3.09,,56236014,,
18777,PAL Sega Master System,Asterix and the Secret Mission,$19.99,$39.99,,$6.30,$20.99,$16.80,$41.99,,,,56257652,,
18779,PAL Sega Master System,Astro Warrior Pit Pot,$34.99,,,$14.80,$36.99,$17.60,$43.99,,,,56259791,,
18781,PAL Sega Master System,Back to the Future Part II,$39.99,$44.99,,$16.80,$41.99,$18.80,$46.99,,,,56240376,,
18782,PAL Sega Master System,Back to the Future Part III,$29.99,$14.00,,$9.30,$30.99,$14.80,$36.99,,,,56281607,,
18783,PAL Sega Master System,Bank Panic,$44.99,$21.99,$19.99,$18.80,$46.99,$22.00,$54.99,$6.30,$20.99,,56275799,,
18785,PAL Sega Master System,Basketball Nightmare,$19.94,$9.99,$24.99,$6.30,$20.99,$7.50,$24.99,$7.80,$25.99,,56236631,,
18786,PAL Sega Master System,Batman Returns,$26.55,$39.99,$29.99,$8.40,$27.99,$16.80,$41.99,$9.30,$30.99,,56209714,,
18787,PAL Sega Master System,Battle Out Run,$10.00,$15.46,,$2.20,$10.99,$3.20,$15.99,,,,56247400,,
18788,PAL Sega Master System,Battletoads in Battlemaniacs,$159.70,,,$67.20,$167.99,$77.60,$193.99,,,,56288137,,
18792,PAL Sega Master System,Bonanza Bros,$22.62,$25.93,,$7.20,$23.99,$8.10,$26.99,,,B000B6E0CC,56252229,,
18793,PAL Sega Master System,Bonkers Wax Up,$280.00,$199.99,$280.00,$117.60,$293.99,$135.60,$338.99,$117.60,$293.99,,56270840,,
18794,PAL Sega Master System,Bram Stoker's Dracula,$19.99,$39.99,$24.99,$6.30,$20.99,$16.80,$41.99,$7.80,$25.99,,56270440,,
18795,PAL Sega Master System,Bubble Bobble,$26.99,$89.99,,$8.40,$27.99,$37.60,$93.99,,,,56237290,,
18796,PAL Sega Master System,Buggy Run,$249.99,,,$104.80,$261.99,$120.80,$301.99,,,,59615118,,
18798,PAL Sega Master System,California Games II,$29.99,$72.99,,$9.30,$30.99,$30.80,$76.99,,,,56239111,,
18802,PAL Sega Master System,Champions of Europe,$12.99,$19.99,,$2.80,$13.99,$6.30,$20.99,,,,56209724,,
18803,PAL Sega Master System,Championship Hockey,$200.00,,,$84.00,$209.99,$96.80,$241.99,,,,56258728,,
18805,PAL Sega Master System,Chase HQ,$8.98,$22.50,,$1.88,$9.39,$7.20,$23.99,,,,56248465,,
18806,PAL Sega Master System,Cheese Cat-Astrophe Starring Speedy Gonzales,$149.99,$50.85,,$62.80,$156.99,$72.80,$181.99,,,,56262256,,
18807,PAL Sega Master System,Chuck Rock,,$29.95,,,,$9.30,$30.99,,,,56219224,,
18808,PAL Sega Master System,Chuck Rock II Son of Chuck,$0.99,$30.00,,,$1.99,$9.60,$31.99,,,,56265298,,
18811,PAL Sega Master System,Comical Machine Gun Joe,,,,,,,,,,,70609836,,
18812,PAL Sega Master System,Cool Spot,$9.71,$12.00,$49.00,$2.00,$9.99,$2.60,$12.99,$20.40,$50.99,B000EUTNUO,56240386,,
18813,PAL Sega Master System,Cosmic Spacehead,$40.00,,,$16.80,$41.99,$19.60,$48.99,,,,56259622,,
18815,PAL Sega Master System,Daffy Duck in Hollywood,$98.00,$89.99,,$41.20,$102.99,$47.60,$118.99,,,,56261027,,
18816,PAL Sega Master System,Danan the Jungle Fighter,$9.92,$59.99,,$2.00,$9.99,$25.20,$62.99,,,,56285939,,
18818,PAL Sega Master System,Deep Duck Trouble Starring Donald Duck,$77.00,$84.93,$5.99,$32.40,$80.99,$35.60,$88.99,$1.30,$6.29,,56267343,,
18819,PAL Sega Master System,Desert Speedtrap Starring Road Runner and Wile E Coyote,$28.04,$12.00,$99.99,$8.70,$28.99,$10.20,$33.99,$42.00,$104.99,,56240922,,
18820,PAL Sega Master System,Desert Strike,$14.99,$24.99,$24.99,$3.20,$15.99,$7.80,$25.99,$7.80,$25.99,,56242954,,
18824,PAL Sega Master System,Double Hawk,$9.99,$9.99,$19.99,$2.00,$9.99,$2.00,$9.99,$6.30,$20.99,,56273825,,
18825,PAL Sega Master System,Dr Robotnik's Mean Bean Machine,$9.00,$95.07,$28.88,$1.90,$9.49,$40.00,$99.99,$9.00,$29.99,,56244932,,
18826,PAL Sega Master System,Dragon Crystal,$25.15,$16.95,$9.02,$7.80,$25.99,$9.30,$30.99,$1.90,$9.49,,56220034,,
18829,PAL Sega Master System,Dynamite Duke,$8.50,$24.99,$14.99,$1.78,$8.89,$7.80,$25.99,$3.20,$15.99,,56252787,,
18827,PAL Sega Master System,Dynamite Dux,$12.95,$56.99,,$2.80,$13.99,$24.00,$59.99,,,,56238801,,
18828,PAL Sega Master System,Dynamite Headdy,$69.99,$24.99,,$29.20,$72.99,$34.00,$84.99,,,,56240836,,
18831,PAL Sega Master System,Earthworm Jim,$99.95,$300.00,,$42.00,$104.99,$126.00,$314.99,,,,56285949,,
18832,PAL Sega Master System,Ecco the Dolphin,$10.95,$9.99,,$2.40,$11.99,$3.00,$14.99,,,,56274607,,
18835,PAL Sega Master System,F1,$10.00,$19.99,,$2.20,$10.99,$6.30,$20.99,,,,56269538,,
18836,PAL Sega Master System,FIFA International Soccer,$17.62,$59.90,,$3.80,$18.99,$25.20,$62.99,,,,56269568,,
18839,PAL Sega Master System,Fantastic Dizzy,$3.25,$18.50,,,$3.39,$3.80,$18.99,,,B000EUPD8U,56258947,,
18841,PAL Sega Master System,Fire and Forget II,$49.99,,,$20.80,$51.99,$24.40,$60.99,,,,56254403,,
18842,PAL Sega Master System,Fire and Ice the Daring Adventures of Cool Coyote,$56.76,,,$24.00,$59.99,$28.00,$69.99,,,,56258285,,
18843,PAL Sega Master System,Forgotten Worlds,$25.00,$39.99,,$7.80,$25.99,$16.80,$41.99,,,,56243453,,
18846,PAL Sega Master System,GP Rider,$35.00,$19.99,$14.99,$14.80,$36.99,$17.60,$43.99,$3.20,$15.99,,56265162,,
18847,PAL Sega Master System,Gain Ground,$17.50,,,$3.60,$17.99,$6.60,$21.99,,,,56237300,,
18853,PAL Sega Master System,Gauntlet,$11.00,,,$2.40,$11.99,$3.00,$14.99,,,,56267592,,
18854,PAL Sega Master System,George Foreman's KO Boxing,$18.99,$15.00,,$4.00,$19.99,$7.20,$23.99,,,,56220804,,
18862,PAL Sega Master System,Golfamania,$5.00,$13.50,,$1.06,$5.29,$2.80,$13.99,,,,56262459,,
18872,PAL Sega Master System,Hang-On,$9.99,$5.50,,$2.00,$9.99,$2.40,$11.99,,,,56244812,,
18876,PAL Sega Master System,Home Alone,$26.07,$10.99,,$8.10,$26.99,$9.60,$31.99,,,B000EURI4W,56250256,,
18878,PAL Sega Master System,Impossible Mission,$28.00,$24.99,,$8.70,$28.99,$10.20,$33.99,,,,56238635,,
19022,PAL Sega Master System,Incredible Crash Dummies,$8.95,$0.99,$24.99,$1.88,$9.39,$2.40,$11.99,$7.80,$25.99,,56247623,,
18879,PAL Sega Master System,Indiana Jones and the Last Crusade,$19.48,$39.99,$29.99,$4.00,$19.99,$16.80,$41.99,$9.30,$30.99,,56271733,,
18882,PAL Sega Master System,James Pond 2 Codename Robocod,$9.00,$53.99,,$1.90,$9.49,$22.80,$56.99,,,,56276603,,
18884,PAL Sega Master System,Jurassic Park,$4.00,$20.00,,$0.84,$4.19,$6.30,$20.99,,,,56259953,,
18887,PAL Sega Master System,Klax,$6.40,$15.00,,$1.34,$6.69,$3.20,$15.99,,,,56255785,,
18888,PAL Sega Master System,Krusty's Fun House,$10.49,,,$2.20,$10.99,$2.80,$13.99,,,,56231652,,
18890,PAL Sega Master System,Land of Illusion,$8.99,$40.00,,$1.88,$9.39,$16.80,$41.99,,,,56243483,,
18891,PAL Sega Master System,Laser Ghost,$23.00,$39.95,,$7.20,$23.99,$16.80,$41.99,,,,56245515,,
18892,PAL Sega Master System,Legend of Illusion Starring Mickey Mouse,$59.99,,,$25.20,$62.99,$29.20,$72.99,,,,56266776,,
18893,PAL Sega Master System,Lemmings,$13.50,$27.50,,$2.80,$13.99,$8.70,$28.99,,,,56209744,,
18895,PAL Sega Master System,Line of Fire,$49.99,$13.63,,$20.80,$51.99,$24.40,$60.99,,,,56253862,,
18897,PAL Sega Master System,MERCS,$49.99,$29.99,,$20.80,$51.99,$24.40,$60.99,,,,56238781,,
18898,PAL Sega Master System,Marble Madness,$19.99,$29.99,$24.95,$6.30,$20.99,$9.30,$30.99,$7.80,$25.99,,56236185,,
18900,PAL Sega Master System,Marksman Shooting and Trap Shooting and Safari Hunt,$19.95,$4.54,,$6.30,$20.99,$7.50,$24.99,,,,56572258,,
18901,PAL Sega Master System,Master Games 1,$3.28,$14.95,,,$3.39,$3.20,$15.99,,,,56252921,,
18902,PAL Sega Master System,Master of Darkness,$64.99,$94.93,,$27.20,$67.99,$40.00,$99.99,,,,56248967,,
18903,PAL Sega Master System,Masters of Combat,$285.00,$64.00,,$119.60,$298.99,$138.00,$344.99,,,,56270510,,
18908,PAL Sega Master System,Micro Machines,$155.00,$24.99,$25.00,$65.20,$162.99,$75.20,$187.99,$7.80,$25.99,B000EUTMBY,56278599,,
18916,PAL Sega Master System,Mortal Kombat,$5.76,$59.99,,$1.22,$6.09,$25.20,$62.99,,,,56254259,,
18917,PAL Sega Master System,Mortal Kombat 3,$59.01,$12.99,$90.00,$24.80,$61.99,$28.80,$71.99,$38.00,$94.99,,56273109,,
18915,PAL Sega Master System,Mortal Kombat II,$39.00,$80.00,$100.00,$16.40,$40.99,$33.60,$83.99,$42.00,$104.99,,56247451,,
18918,PAL Sega Master System,Ms Pac-Man,$3.25,$39.99,$22.49,,$3.39,$16.80,$41.99,$7.20,$23.99,,56259531,,
18920,PAL Sega Master System,Ninja Gaiden,$13.99,$89.99,,$3.00,$14.99,$37.60,$93.99,,,,56238081,,
18922,PAL Sega Master System,Olympic Gold Barcelona 92,$10.50,$14.99,,$2.20,$10.99,$3.20,$15.99,,,,56260287,,
18923,PAL Sega Master System,Operation Wolf,$29.99,$28.59,$24.99,$9.30,$30.99,$14.80,$36.99,$7.80,$25.99,,56246705,,
18926,PAL Sega Master System,Outrun 3D,$106.55,$223.20,,$44.80,$111.99,$93.60,$233.99,,,,56258307,,
18925,PAL Sega Master System,Outrun Europa,$19.00,$29.93,$149.99,$4.00,$19.99,$9.30,$30.99,$62.80,$156.99,,56257763,,
18927,PAL Sega Master System,PGA Tour Golf,$9.79,$9.99,$6.99,$2.00,$9.99,$2.00,$9.99,$1.50,$7.29,,56243242,,
18928,PAL Sega Master System,Pac-Mania,$14.00,$21.99,$19.95,$3.00,$14.99,$6.90,$22.99,$6.30,$20.99,,56252125,,
18933,PAL Sega Master System,Pit-Fighter,$12.95,$15.99,,$2.80,$13.99,$3.40,$16.99,,,,56276303,,
18934,PAL Sega Master System,Populous,$18.99,$13.99,,$4.00,$19.99,$7.20,$23.99,,,B000EUPDKI,56242893,,
18937,PAL Sega Master System,Power Strike II,$179.95,$149.99,,$75.60,$188.99,$87.20,$217.99,,,,56261557,,
18938,PAL Sega Master System,Predator 2,$11.99,$59.99,$24.99,$2.60,$12.99,$25.20,$62.99,$7.80,$25.99,,56231672,,
18939,PAL Sega Master System,Prince of Persia,$18.57,$15.99,,$4.00,$19.99,$7.20,$23.99,,,B000EURIX8,56209764,,
18941,PAL Sega Master System,Psychic World,$49.99,$43.00,,$20.80,$51.99,$24.40,$60.99,,,,56219004,,
18943,PAL Sega Master System,Putt and Putter,$7.95,$19.93,$14.99,$1.68,$8.39,$6.30,$20.99,$3.20,$15.99,,56240172,,
18947,PAL Sega Master System,Rainbow Islands,$75.00,$40.00,,$31.60,$78.99,$36.80,$91.99,,,,56252063,,
18951,PAL Sega Master System,Rampart,$7.50,$20.00,$14.99,$1.58,$7.89,$6.30,$20.99,$3.20,$15.99,B000B6HVPA,56219794,,
18955,PAL Sega Master System,Ren and Stimpy Quest for the Shaven Yak,$3.99,,$300.00,$0.84,$4.19,$1.20,$5.99,$126.00,$314.99,,56253101,,
18956,PAL Sega Master System,Renegade,$117.00,$89.99,,$49.20,$122.99,$56.80,$141.99,,,,56240938,,
18958,PAL Sega Master System,Road Rash,$19.99,$40.00,,$6.30,$20.99,$16.80,$41.99,,,,56259851,,
18960,PAL Sega Master System,Robocop 3,$29.99,,,$9.30,$30.99,$14.80,$36.99,,,,56281857,,
18959,PAL Sega Master System,Robocop vs Terminator,$31.00,$30.00,,$9.90,$32.99,$15.60,$38.99,,,,56248317,,
18963,PAL Sega Master System,Running Battle,$25.00,$22.99,$19.99,$7.80,$25.99,$9.30,$30.99,$6.30,$20.99,,56256636,,
18964,PAL Sega Master System,Sagaia,$43.42,$74.99,,$18.40,$45.99,$31.60,$78.99,,,,56257536,,
18968,PAL Sega Master System,Scramble Spirits,$31.00,$38.00,$26.99,$9.90,$32.99,$16.00,$39.99,$8.40,$27.99,B000W7OYTO,56245695,,
18971,PAL Sega Master System,Sega Chess,$0.99,$16.93,,,$1.99,$3.60,$17.99,,,,56263533,,
18972,PAL Sega Master System,Sensible Soccer European Champions Edition,$19.95,$19.99,,$6.30,$20.99,$6.30,$20.99,,,,56270025,,
18973,PAL Sega Master System,Shadow of the Beast,$58.00,$24.99,$14.99,$24.40,$60.99,$28.40,$70.99,$3.20,$15.99,,56236775,,
18984,PAL Sega Master System,Sonic Blast,$349.75,$479.90,$267.41,$146.80,$366.99,$201.60,$503.99,$112.40,$280.99,,56256743,,
18985,PAL Sega Master System,Sonic Chaos,$25.00,$22.91,,$7.80,$25.99,$9.30,$30.99,,,,56231682,,
18983,PAL Sega Master System,Sonic Spinball,$66.00,$129.99,,$27.60,$68.99,$54.40,$135.99,,,,56250580,,
18987,PAL Sega Master System,Space Gun,$17.98,$21.99,$26.39,$3.80,$18.99,$6.90,$22.99,$8.40,$27.99,,56236731,,
18988,PAL Sega Master System,Special Criminal Investigation,$20.00,$9.95,,$6.30,$20.99,$7.50,$24.99,,,,56247220,,
18989,PAL Sega Master System,Speedball,$9.99,$22.10,,$2.00,$9.99,$6.90,$22.99,,,,56244380,,
18990,PAL Sega Master System,Speedball 2 Brutal Deluxe,$3.85,$13.50,$16.95,$0.80,$3.99,$2.80,$13.99,$3.60,$17.99,,56259909,,
18993,PAL Sega Master System,Spiderman Return of the Sinister Six,$20.00,$18.50,$56.95,$6.30,$20.99,$7.50,$24.99,$24.00,$59.99,,56255523,,
18996,PAL Sega Master System,Star Wars,$13.63,$59.99,,$2.80,$13.99,$25.20,$62.99,,,,56245676,,
18998,PAL Sega Master System,Street Fighter II,$142.50,$100.00,$399.00,$60.00,$149.99,$69.20,$172.99,$167.60,$418.99,,56291969,,
18999,PAL Sega Master System,Streets of Rage,$46.00,$29.99,,$19.20,$47.99,$22.40,$55.99,,,,56246062,,
18997,PAL Sega Master System,Streets of Rage 2,$13.99,,,$3.00,$14.99,$3.60,$17.99,,,,56240991,,
19001,PAL Sega Master System,Strider Returns,$6.00,,,$1.26,$6.29,$1.60,$7.99,,,,56261565,,
19002,PAL Sega Master System,Submarine Attack,$30.11,$34.99,,$9.60,$31.99,$14.80,$36.99,,,,56245415,,
19004,PAL Sega Master System,Super Kick Off,$19.99,$9.99,,$6.30,$20.99,$7.50,$24.99,,,,56248977,,
19007,PAL Sega Master System,Super Off Road,$49.99,$49.99,,$20.80,$51.99,$20.80,$51.99,,,,56256008,,
19010,PAL Sega Master System,Super Smash TV,$5.99,$12.99,$15.99,$1.26,$6.29,$2.80,$13.99,$3.40,$16.99,,56259653,,
19006,PAL Sega Master System,Super Space Invaders,$19.95,$10.40,,$6.30,$20.99,$7.50,$24.99,,,,56253296,,
19009,PAL Sega Master System,Superman Man of Steel,$22.00,$49.99,$49.99,$6.90,$22.99,$20.80,$51.99,$20.80,$51.99,,56257590,,
19011,PAL Sega Master System,T2 The Arcade Game,$14.99,$12.50,,$3.20,$15.99,$3.80,$18.99,,,,56260506,,
19013,PAL Sega Master System,Taz Mania,,,,,,,,,,,56271170,,
19014,PAL Sega Master System,Taz in Escape from Mars,$38.01,,,$16.00,$39.99,$18.80,$46.99,,,,56276313,,
19015,PAL Sega Master System,Tecmo World Cup 93,,,,,,,,,,,56264732,,
19017,PAL Sega Master System,Tennis Ace,$8.92,$9.99,$14.99,$1.88,$9.39,$2.00,$9.99,$3.20,$15.99,,56247960,,
19018,PAL Sega Master System,Terminator,$34.33,$39.99,$24.99,$14.40,$35.99,$16.80,$41.99,$7.80,$25.99,,56237350,,
19030,PAL Sega Master System,The Addams Family,$28.00,$54.99,,$8.70,$28.99,$23.20,$57.99,,,,58194560,,
19021,PAL Sega Master System,The Flash,$19.99,$64.99,,$6.30,$20.99,$27.20,$67.99,,,,56244431,,
19020,PAL Sega Master System,The Flintstones,$1.86,$95.00,$19.99,,$1.99,$40.00,$99.99,$6.30,$20.99,,56231632,,
19025,PAL Sega Master System,The Jungle Book,$2.25,$19.99,$99.99,,$2.39,$6.30,$20.99,$42.00,$104.99,B000EURIQ0,56259498,,
19024,PAL Sega Master System,The Lion King,$2.25,$21.71,$19.95,,$2.39,$6.90,$22.99,$6.30,$20.99,B000EUNB52,56258397,,
19023,PAL Sega Master System,The New Zealand Story,$39.00,$39.99,,$16.40,$40.99,$16.80,$41.99,,,,56250366,,
19027,PAL Sega Master System,The Ottifants,$31.52,$39.99,,$9.90,$32.99,$16.80,$41.99,,,,56263307,,
19031,PAL Sega Master System,The Simpsons Bart vs the Space Mutants,$10.00,$19.99,$69.99,$2.20,$10.99,$6.30,$20.99,$29.20,$72.99,B000B6G4K8,56248907,,
18784,PAL Sega Master System,The Simpsons Bart vs the World,$49.99,,$55.00,$20.80,$51.99,$24.40,$60.99,$23.20,$57.99,B000EUNB3O,56266305,,
19037,PAL Sega Master System,Tom and Jerry the Movie,$14.99,$34.99,$16.95,$3.20,$15.99,$14.80,$36.99,$3.60,$17.99,,56256013,,
19039,PAL Sega Master System,Trivial Pursuit,$12.99,,,$2.80,$13.99,$3.40,$16.99,,,,56228744,,
19040,PAL Sega Master System,Ultima IV: Quest of the Avatar,$99.94,$36.99,,$42.00,$104.99,$48.80,$121.99,,,B001YL3F4W,56244583,,
19043,PAL Sega Master System,Virtua Fighter Animation,$70.00,$68.00,$120.00,$29.60,$73.99,$34.40,$85.99,$50.40,$125.99,,56252828,,
19046,PAL Sega Master System,Wimbledon,$69.99,$12.95,$20.99,$29.20,$72.99,$34.00,$84.99,$6.60,$21.99,,56236235,,
19047,PAL Sega Master System,Wimbledon II,$9.99,$14.99,$14.95,$2.00,$9.99,$3.20,$15.99,$3.20,$15.99,,56247715,,
19048,PAL Sega Master System,Winter Olympics,$5.50,$6.99,,$1.16,$5.79,$1.50,$7.29,,,,56239471,,
19049,PAL Sega Master System,Wolfchild,$29.99,$17.99,,$9.30,$30.99,$14.80,$36.99,,,,56243523,,
19053,PAL Sega Master System,Wonder Boy in Monster World,$28.99,$37.99,,$9.00,$29.99,$16.00,$39.99,,,,56249310,,
